id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	final_label	method	human_verified
28760	المبروكة تستهدف اركتازات المرتزقة في الفولة وجغم مجموعة كبيرة من جدا من الجنجويد وعدد من العربات	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
28765	شنت نسور الجو ضربات قويه بجبال عدولة دمرت تجمعات المليشيا وايضا جنوب الخرطوم وشرق النيل واقالة عدد كبير من المليشيا الي الزوال الله اكبر نصر من الله وفتح قريب قناة كرري علي تلغرام	war_corpus	violence_incitement	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
28778	قرى المحيريبا مليشيا الجنجويد بعدد 29 عربة قتالية تهاجم في هذه اللحظات قرية ابو كرنه غرب المحيريبا استشهد حتي الان ثلاثة مواطنين بقرية ام كرنه وهناك عدد من الاصابات نسال الله ان يحفظ الاهل ويتقبل الشهداء ويشفي الجرحى الاهل هنالك يطالبون بتدخل عاااجل من الطيران فالقوة التي تهاجم القرية كبيرة	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28789	بالطيران المسير هلا ك مجموعة من الجنجويد بعد ان حشدوا للهجوم على المدرعات بمنطقة جبره	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28792	ما حل الجيش بمكان الا كان مصحوب معه الامن والطمانينة والسكون والان فلدة اكبادنا من جيشنا يدعوا سكان قري جبل موية للعودة الي دورهم بعد تطهيرها من دنس اوباش مليشيا الدعم السريع	war_corpus	violence_incitement	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
28795	التعليمات واضحة يا جيش بدون فرملة Don t touch brakes اكسح امسح ولن نتوقف ولن يوقفنا شيء وقسما وعظما ياجنجويد ياانجاس القادم لا قبل لكم به وحتي اسيادكم سينالون نصيبهم من العذاب والقتل سودان_قفل الطوفان موسم_تاديب_واستئصال_الملاقيط نصر_من_الله_وفتح_قريب الفداء_والوعي	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28796	فرحتك بانتصارات الجيش في حد ذاتها تعد حربا نفسية على المتمردين، وتسبب لهم الارباك والضغط النفسي على الناس ان تظهر فرحها لتغيظ المنافقين والمرجفين من القحاتة والجنجويد امجد عبيد	war_corpus	religious_sectarian	HATE	HATE	HATE	1	HATE	full_agreement	
28802	موسم حصاد الملاقيط نصر من الله وفتح قريب مشتركة سم الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28803	قرية الشيخ السماني تحتفل بانتصارات دخول الجيش شيرو الاخبار من صفحتنا على الفيسبوك كل ما يخص التحويلات المالية للسودانيين في مكان واحد اشترك في قناة زوليفري الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28805	#مجلس_الخيبه_العسكريه #مجلس_الجنجويد مكانه قفص الإتهام في محكمة عادلة ولا يمكنه الذهاب إلى حيث أتى هكذا بدون مساءلة وحساب #تسقط_بس	old_twitter	hate_tribal	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
28808	ليه ياخ البلد بيه خيرا ولكنكم تحبون الكفار	old_twitter	religious_sectarian	HATE	HATE	HATE	1	HATE	full_agreement	
28813	لكل مليشي ولكل مرتزق ولكل خائن ولكل عميل جيناكم بجيش لا قبل لكم به ساعة النصر اقتربت وهلاك الجنجويد اكيد باذن الله وقدرته الله اكبر الله اكبر الله اكبر شارك قناة القوات المسلحة السودانية علي التلغرام	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28814	وماذا يحتاج المحايدون اكثر من الذي حصل دليلا ؟؟؟ حريق المصفى يجب ان يحرق بعده كل خائن وعميل ويجب ان يقفل باب الاستسلام الي الابد الا لعنة الله علي الخونه والمرتزقه والسياسين الحمقى	war_corpus	hate_political	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
28819	الجنجويد يتنكروا للمليشيا المتبقية بالخرطوم ويهددوا عبد الرحيم دقلو تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28828	كل قصف لا يكون على قرى النصيرية فهو خيانة لله ولرسوله النظام_الكافر يقصف المدنيين العزل ويدمر المنازل فوقهم ولا يراعي لا ظغيرا ولا كبيرا الهدم_الهدم_الدم_الدم	war_corpus	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
28829	تطهير دارفور زالنجي ارض الصمود فور يا رسول الله شارك قناة االقوات المسلحة السودانية علي التلغرام	war_corpus	violence_incitement	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
28830	الله اكبر ارتكاز الجنجويد تحت كبري توتي بل_بس	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28832	#ضد_العنصرية_والقبلية الشين متسرطن فينا والعنصرية لها القدر المعلى	old_twitter	profanity	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
28838	علي القيادة والسيطرة ما تدي فرصة للجنجويد ضروري ضربهم كل يوم، خصوصا في الاماكن الاستراتيجية زي المصفاة تحرير بحري بتبدا من مصفاة الجيلي ما نديهم نفس حتى يرتبوا صفوفهم ويزودوا بالاسحلة والزخيرة والمرتزقة استمرار الضغط العسكري عليهم سيكون العامل الحاسم في تحييد خطرهم وضمان استقرار الاوضاع لا_للتراخي استمرار_الضربات	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28846	عجبني قلت تشاهدوه معاي المهام الخاصة اطفالنا نور العين الغيمة والمطره الرسالة يا جنجويد اطلعوا من منازل المواطنين	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28865	محاولات الامارات انزال منظومة دفاع جوي في الفاشر تم الاستهداف جغم اول طائرة اماراتية في مطار الفاشر بعد الاستيلاء عليه من قبل مليشيا الجنجويد ال ناقص نصر من الله وفتح قريب	war_corpus	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
28871	امن يا جن شاهد لحظة هروب مليشيات الجنجويد من ابطال هيئة العمليات نصر من الله وفتح قريب القوات المسلحه السودانية شعب_واحد_جيش_واحد الاستنفار_لدحر_الاستعمار السودان_يتعرض_للغزو_الخارجي تسليح_المستنفرين_مطلب_شعبي لا_تفاوض_علي_دماء_الشهداء تابع قناة القوات المسلحة السودانية	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28880	عدد كبير من قيادات ومرتزقة المليشيا قد هلكوا، ونعمل حاليا على التاكد من الاعداد والاسماء	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
28884	القروب دا الكيزان الفيو اكتر من الجاهزية زاتو	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
28886	مافي فرق بين الجنجويد البشفشف البيوت بحجة في فلول جوة ، وبين القحوطي البزوغ من جرايم الجنجويد لحيطة الكيزان نفس النغمة بس حقت الجنجويد رجالية وحقت القحاثة رقيقة انثوية عبدالدائم نوري	war_corpus	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
28890	تواجد مليشيا الجنجويد بالصالحة امدرمان بات يشكل خطرا على عودة الحياة للعاصمة ،مدفعيتهم اصبحت مزعجة للغاية وعاد القصف العشوائي منذ الامس حيث وصلت مدفعيتهم الى ابراج قيادة الجيش صباح اليوم ،الامر يتطلب حسما عاجلا لكنس بقايا المليشيا بامدرمان عبد الرؤوف طه علي	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28895	الجبهة الثورية تحالف السودان بقيادة خميس عبد الله، ترشيح حميدتي لنيل جائزة نوبل للسلام هذا العام جائزة_معرص_العام الجبهة_المعرصية_تحالف_السودان بقيادة_المعرص_خميس_معرص_عبدالله_معرص معرص_دعم_سريع الله_عليك_يا_فخر_قطاع_الطرق	war_corpus	hate_tribal	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
28897	وعامل لي بلووك ليه؟؟ ده طلع بسيط فهمك إنت الما قدرت تستحمل الطريقة البسيطة دي... ماقولتوا نحن ناس حوار ودعاة سلام عشان الناس تعرف ده إثبات لحالنا معاكم يا كيزان سنة.... أعمل لينا (كشاف)عن الصورة بس ما تكتر كلامك و #تسقط_بس	old_twitter	revolution_terms	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
28901	جانب من احتفالات الجيش مع المواطنين اليوم في شارع الشنقيطي كرري امدرمان اقبض_قحاتي قوم_افجغ_دعامي الخرطوم_مقبرة_الجنجويد المقاومة_الشعبية	war_corpus	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
28908	ولاية غرب افريقية صور قصف جنود الخلافة لمعسكر للجيش النيجيري المرتد في بلدة غونيري بمنطقة يوبي	war_corpus	religious_sectarian	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
28915	دويلة العهر والارتزاق لاسلم الله الامارات الامارات تدعم الجنجويد دويلة الخمارات امن ياجن ود الغناوة	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28926	التدوين العشوائي لمليشيات الدعم السريع اليوم في امدرمان الحاره ٣٧ لمتابعة التغطية الخاصة للمعارك اول باول تابع صفحة الخرطوم مقبرة الجنجويد على الفيسبوك من خلال الرابط الخرطوم_مقبرة_الجنجويد معركة_الكرامة تحرير_الجزيرة الجزيرة مدني_لازم_ترجع	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28929	هجاء الاوباش بعضهم بعضا، بعد هروب اعداد من المرتزقة من المعارك المحتدمة في الفاشر السودان	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
28932	نطمنكم الجبل تحت سيطرة الجيش وتم تكبيد الميليشيات المتمردة خسائر فادحة في الارواح والعتاد الخرطوم_مقبرة_الجنجويد معركة_الكرامة جيش_واحد_شعب_واحد شارك رابط قناة الخرطوم مقبرة الجنجويد على التلغرام جبل اولياء شغل نظيف مبرووك استلام رائد خلا يونس تبينة في جبل اولياء بالقرب من الخزان الخرطوم_مقبرة_الجنجويد معركة_الكرامة جيش_واحد_شعب_واحد شارك رابط قناة الخرطوم مقبرة الجنجويد	war_corpus	hate_political	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28935	#مليونية_6أبريل ابقو كتار ابقو قراب #تسقط__بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
28937	ان تجمع شباب وطلاب المناصير يحمل والي الولاية العسكري اي مسؤلية عنف تحدث تجاه المعتصمين وسياخذ التجمع تهديدات الوالي محمل الجد، ويدعو التجمع قوى الحرية والتغيير بالانحياز لقضايا اهلنا في مشروع المناصير الجديدة ومنع التغول الذي يتم عليه برعاية والي الولاية	war_corpus	threats	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
28951	مليشا الدعم السريع تطلق النار مباشر علي المدنيين في حافله موصلات عامة بمنطقة صالحة جنوب امدرمان معركة_الحسم العمل_الخاص مع_الجيش ده_جيش_بداوس الجيش_صاحي شعب_واحد_جيش_واحد	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
28956	قتل القائد التابع للجنجويد الهجم على جبل اولياء محجوب ازرق وعدد كبير من الافراد	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28958	#اعتصام_القياده_العامه #لم_تسقط_بعد #مدن_السودان_تنتفض *الحل البل* كتار فاهمين غلط قصه الحل في البل عشان الناس ما تشرع ساي الحل في البل دي ليس شي مشين والجداد شابكنا دي شعارات ليكم الشعار دا في معناهو الأغلبيه ما عارفه قصتو في الغرب الحبيب في حبل اسمو داموك بربطو بيهو الثور	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
28964	الثورة السودانية ضد: الحرامية الإحتراب ثيوقراطية الدولة العنصرية التهميش القبلية الجهوية الجهل القهر التمييز حرية، سلام وعدالة #تسقط_بس يا زول #عصيان13مارس يا انسان	old_twitter	humanitarian	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
28978	هذه المشية مشية ابطال وبفطرتة حباهو الله بجمال وفراسة وشجاعة وهو سم للجنجويد بس ماتسحرو شكلو عاجبك يا فلنقاي دقلو تعيش وتشوف الشغل الصاح ماتستعجل دراعة_للادب_والطاعة اكسح_امسح	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
28980	اللهم أشفي و انت الشافي #السودانيون_أسياد_أنفسهم	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
28985	كيف اصبحت يا وطن اشتباكات عنيفة الان في مناطق مختلفه اللهم سدد الرمي وثبت الاقدام نصر من الله وفتح قريب القوات المسلحة شعب_واحد_جيش_واحد الاستنفار_لدحر_الاستعمار السودان_يتعرض_للغزو_الخارجي تسليح_المستنفرين_مطلب_شعبي لا_تفاوض_علي_دماء_الشهداء تابع قناة القوات المسلحة السودانية لكل حدث جديد علي الرابط انضم	war_corpus	violence_reporting	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
28991	والخونة والمارقين ولانامت اعين الجبناء	old_twitter	hate_political	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
28999	اليوم دا كان مليء بالدماء والرعب المستمر والمعارك من قبل الفجر لحدي الساعة وبعديها ظهرو القناصة لأول مرة في عمارة الهيكل في لحظة جا واحد من قدام قال في قتيل بين الجيش والأمن وكانت قوات هيئة العمليات معاها قوات طلابية، في انسحابها الأخير قامت بحرق مكتب الوحدة في مسجد الجامعة	old_twitter	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29005	شاهد_بالفيديو مشاة الهجانه و وحدات اسنادها وجهاز المخابرات العامة يتصدون الهجوم الغاشم للمليشيا ويلحقون خسائر كبرى في صفوف العدو المتمرد ويجبرون ما تبقى من مرتزقة الدعم السريع بالتراجع تاركين وراءهم الكثير من الجثث المتفحمه والعربات القتاليه المتفجره الجزء_الخامس اعمل_متابعه_وشير السودان_عصيه_ومنيعه القوات_المسلحه_السودانيه الفرقه_الخامسه_مشاه_الهجانه دروع_اللواء_142_مشاه_الي_الابيض معركة_العزه_والكرامه_ضد_التمرد_المليشي	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29009	حكومة ولاية الخرطوم تعقد اجتماعها الاول في مقر الحكومة بعد تحرير محلية الخرطوم من اوباش الجنجويد نصر من الله وفتح قريب	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29013	اذا كنت زرقه فانت فلنقاي واذا كانت شمالي فانت مخلفات استعمار وذا كنت زرقه تقاتل معهم فانت امباي واذا كنت قوات مسلحة فانت ابلده وهكذا، هذه المخلوقات البغيضة يجب استئصالها من كل مكان وعلي الجزيرة الا تستضيف هؤلاء الصعاليك العنصريين مجددا	war_corpus	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29018	ديل جاتهم كافره بدل يعرفوها بالاسلام والعادات والقيم الاسلاميه ودوها لي ست العرقي	war_corpus	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29024	مظاهرات الكيزان متوسط الاعمار حقتهم سنه، يا جماعه عليكم الله ما تعتصمو نحنا والله عايزين ليكم الخير وصحتكم هامانا الكلام دا ما بتقدرو عليهو!	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29027	ياعمك الزولة دي مدوورة بس نشاطها قل ساي مشت ع الكفار عندها اتندس هناك	old_twitter	dehumanizing	HATE	OFFENSIVE	HATE	2	HATE	majority_vote	
29028	انتو لمن قلتوا كل البلد دارفور قلتوها نقمة ولا إحساس لو إحساس م تفرطوا الاحساس د وواصلوا ثورتكم ينصركم الله واللبيب بالإشارة يفهم #الثورة_بدت_ياداب #تسقط_بس #اعتصام_القيادة_العامة	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29039	الفشل كله في عهد اللنغاذ	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29041	الذين يبخلون ويامرون الناس بالبخل ويكتمون ما اتاهم الله من فضله واعتدنا للكافرين عذابا مهينا والذين ينفقون اموالهم رئاء الناس ولا يؤمنون بالله ولا باليوم الاخر ومن يكن الشيطان له قرينا فساء قرينا وماذا عليهم لو امنوا بالله واليوم الاخر وانفقوا مما رزقهم الله وكان الله بهم عليما	war_corpus	religious_sectarian	HATE	NEUTRAL	HATE	2	HATE	majority_vote	
29042	برضو مافي تلميع لا للجنجويد لا للبرهان ..#شكرا_حمدوك بث	old_twitter	hate_tribal	HATE	OFFENSIVE	HATE	2	HATE	majority_vote	
29043	ترو قصصهم كلها كانت طلسية	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29045	دراميا كدا نفترض زهجنا كسرنا حنك والحكومة ما سقطت اها منظرنا بجي كيف بعدها معاهم قادر تتخيل ولا طاشي لا بالجد قادر تتخيل؟ الانتقام الوحشي حيكون بياتو وش وياتو فهم #الكيزان_امامكم_والبحر_خلفكم شااارع بس يا أمة شارع الثورة قارب النجاة الذي لا يتسع للكيزان #تسقط_بس	old_twitter	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
29047	تصفية الجنرال الخائن عثمان محمد حامد الشهير ب عثمان عمليات باوامر اماراتية اللهم اجعل ڪيدهم في نحرهم	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29050	كلمتان خفيفتان على اللسان مفرحتان للكيزان.. الله اكبر	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29054	هلاك وفطس الشفشافي احمد يعقوب في معارك جبل ابو سنون، كان من اوائل من نهبوا القصر الجمهوري و سك العملة الى جهنم وبئس المصيررررررررررررررررررررررررررررررررر	war_corpus	threats	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29057	#افضح_كوز السنة الفات أتهم بغسيل الأموال و دفع تسوية مليون جنيه و مليون دولار و أسهمو في السلام للأسمنت.	old_twitter	hate_political	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29068	إدانة مرتكبي مجزرة رمضان التي راح ضحيتها نفر عزيز من شهداء الشعب السوداني ومئات الجرحى إدانة مماطلة المجلس العسكري في تسليم السلطة للشعب المطالبة بإقالة وكيل الوزارة وكل رموز الفساد بالوزارة من منتسبي النظام البائد لا محالة #دفتر_الحضور_الثوري #اعتصام_القياده_العامه	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29072	من تخوم الفاو القيادة الميدانية لمتحرك احرار شرق السودان تتوعد بتحرير القضارف وكسلا من مرتزقة مني وجبريل وتمبور The field command of Free Eastern Sudan Division pledges to liberate Al Qadarif and Kassala from the grip of Minawi Gibril Tambour s mercenary forces معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	hate_political	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29076	هم كان ما اهل عواليق بجيبو ولد قاتل	old_twitter	random_no_keyword	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
29084	١/انترنت في البلد مافي ٢/الجنجويد والمرتزقه والعصابات منتشرين في الشوارع ٣/الشوارع حتكون مترسه تقريباً اي واحد عندو زول مات ليهو ولا اتضرب ولا اتسرق في فض الاعتصام كل دي أسباب كافيه حتساعد في نجاح العصيان المدني واتزكر انو دا كلو عشان حق الشهداء ما يضيع #العصيان_المدني_الشامل	old_twitter	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29091	حنحرقكم مع الكيزان بإذن الله.	old_twitter	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
29094	العمل الخاص سم الجنجويد الله اكبر حماس فوق	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29102	يوم المليونية يعني شنو؟ الناس كمية كباشي يا كضاب الثورة بدت ياداب موكب الثورة الحارة السابعة اعلان مليونيه يونيو ورفض حكم الجنجويد مدينه قرار الشعب #مليونيه30يونيو	old_twitter	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29106	عاجل نيوز هروب اعداد كبيرة من منسوبي مليشيا الجنجويد محلمين بالغنائم المنهوبه والمسروقه من ولاية الخرطوم شهود عيان اكدو حتي اسطوانات الغاز والاواني المنزلية والمطابخ وعجلات الاطفال نهبت في سياراتهم اضافة لهروب كميات كبيرة من القادة الميدانين للمليشيات	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29111	مشتركة_سم_الجنجويد مورااال_فوووق جيشاواحد_شعبا_واحد مستنفرين جيش_قوقو نصر_من_الله_وفتح_قريب امن_يا_جن	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29115	بمبان تقيل اردموا فيران الكعوكات خليهم يمرقو من الجحور	war_corpus	dehumanizing	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29124	صدام وهو عايش كانو بحكو عنو كده ولمن مات لسى الناس متزكراه ، فما تقارني الابطال ب الخونه	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29136	كما تدين تدان ما فعله الجنجويد بالمواطنين الان يعيشون مثله في خزان جبل اولياء والله الموعد وعند الله تجتمع الخصوم صوره لمواطنين كرام من الدندر وصوره للجنجويد في كبري جبل اوليا	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29139	تعجز الكلمات عن وصف الافعال المروعة التي ارتكبتها وترتكبها مرتزقة مليشيا الدعم السريع الارهابية بحق النساء المعتقلات ان اساليبهم القذرة في الاغتصاب والتعذيب شي لايمكن وصفه ابدا لا حول ولا قوة الا بالله	war_corpus	hate_political	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29143	بعد ما جيشنا فك لجام و حرر مهلة عقب الجنجويد ما بلقوا راحة و مهلة قول ل الجابلو مرتزقة و شوية جهلة وين ما تمشي بنضيق عليك السهلة بل_بس	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29144	شحنة طبية عاجلة للخرطوم لمواجهة الكوليرا 150 طنا من المحاليل الوريدية اضغط هنا لقراءة التفاصيل الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29146	السوكي الجنجويد يهاجمون المدينة وتدخل الطيران الان الدعوات بالثبات لجنودنا نصر_من_الله_وفتح_قريب امن_يا_جن	war_corpus	violence_reporting	HATE	HATE	HATE	1	HATE	full_agreement	
29149	طز فيكم وفي مصركم وفي ايرانكم وطز في اي كافر معاكم ونحنا معانا الله عز وجل ربنا ورب العرش العظيم ورب السموات والارض ورب الكعبه المشرفه م محتاجين لي اي كافر	war_corpus	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29159	الكيزان ما بعرفو كيف يوصلو صوتهم زي البشر الطبيعيين ما بعرفو للمظاهرات السلمية و شغل الحريات دا لانهم متعودين على صوت البندقية و ان ترق منهم دماء او ترق كل الدماء.	old_twitter	revolution_terms	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29173	البشير والحكومه والاحزاب كلها تغور في ستين وتسيبنا برانا بنبني بلدنا	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29174	بعملية نوعية ناجحة تمت القضاء على عدد من مرتزقة المليشيا في الجيلي، بما فيهم القائد مقدم خلا جبارة	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29175	سامحني بس انا يا وطن ما كنته يوم عرسك معاك فارقنا ارضك بالجبر الجثه بس والروح هناك #تسقط_بس #مليونية6ابريل	old_twitter	dehumanizing	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29176	ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29183	اليوم في طلعه لطياره مسيره المهاجر وفقدت منظومة الملاحه وطشت مما ادى لفقدان البطاريه فبالتالي بتنزل اوتوماتيك ببرشوت الجنجويد يضربوها عادي في الحاله دي م مشكلة لكن تقول على المسيره ميج دا يبقى غباء شديد ي ولضمي يخ ميج مبروك عليكم	war_corpus	violence_incitement	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
29184	كمين محكم لقوه احتياطي البطانه والعمل الخاص حطاب اسفرت عن هلاك ١٦ دعامي و٣ اسير واستلام شريحه وراس شاحنه وموتر الخرطوم_مقبرة وبل_الجنجويد	war_corpus	profanity	HATE	HATE	HATE	1	HATE	full_agreement	
29192	مناوي نتفاوض مع من بالتحديد؟ هل مع المرتزقة التشاديين ام مع المرتزقة الليبيين؟ ام مليشيا الدعم السريع المجرمة الارهابية؟ انت_فاهمني نصر_من_الله_وفتح_قريب امن_يا_جن	war_corpus	humanitarian	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29201	والله نبلهم بل الكلاب هم الدمرو بلدنا وعندنا دين معاهم اليبقو رجال ، صبرك عليهم والله محمد كاكا ود الحرام نبلو ونطلع عينو ونقلب حكمو عليهو ود الكلب ابن الحرام	war_corpus	dehumanizing	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29203	ويجيك واحد يقوليك اليمين والاسلامين وبتاع #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29208	نففسها و لكنكم تحبون الكفار	old_twitter	religious_sectarian	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
29217	اصبرو بس يا جنجويد انكشفت عورتكم و نهايتكم قربت	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29223	خبر كولومبيا تقدم اعتذارا للسودان عن مشاركة مواطنيها كمرتزقة بميليشيا الدعم السريع الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29224	يا جماعة رجعوا لينا الكيزان و البشير يومين خلونا نهتف تسقط بس و باقي الهتافات ديك و الجري و ريحة البمبان و فيديوهات الشجعان والله اشتقنا ليها يومين بس و يمشوا تاني	old_twitter	profanity	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29227	العميد الركن محمد زاكي الدين قائد قوة المهام الخاصة بسلاح المدرعات يعاهد الدولة وقيادة القوات المسلحة والشعب السوداني بمواصلة القتا_ل حتى استئصال مليشيا ال دقلو الارها_بية وطرد مرتزقتهم من داخل منازل المواطنين والاعيان المدنية وتامين البلاد	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29231	جنجويد الخوي موسم تاديب الملاقيط	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29232	جنوب الحزام الطيران اليوم يقصف سوق السلمه البقاله جنوب الخرطوم ومقتل اكتر من خمسين جنجويدي واصابه اكثر من ١٥٠ سدد الله الرمي	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29234	الناس ديل كان أحسن ليهم يخسرو الانتخابات الفاتت	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
