id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	majority_label	agree_count	ws_confidence
29067	حوجه_عاجلة الحوجه دم والدم حياة عمنا عندو نزيف في الراس و محتاج صفائح دم الفصيلة O محتاج 20 صفيحة يوميا التبرع في معمل مستشفى الخرطوم رقم تلفون المرافق 0122998850 شيركم_حياة	war_corpus	humanitarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29068	إدانة مرتكبي مجزرة رمضان التي راح ضحيتها نفر عزيز من شهداء الشعب السوداني ومئات الجرحى إدانة مماطلة المجلس العسكري في تسليم السلطة للشعب المطالبة بإقالة وكيل الوزارة وكل رموز الفساد بالوزارة من منتسبي النظام البائد لا محالة #دفتر_الحضور_الثوري #اعتصام_القياده_العامه	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
29069	Sarah Mohammed لايك للمنشور عليك الله	war_corpus	threats	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29070	دي بلدنا وديل انحنا حلل الخير لهيبه فوووق مبادرة سقيا و اطعام البلد_دي_ما_بتجوع كنداكات_بلادي_ارجل من القحاته	war_corpus	humanitarian	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	2	1.0
29071	الراجل منفعل ..وبتكلم مع عبد الرحمن بحرقة شديدة وغل عجيب	old_telegram	hate_tribal	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
29072	من تخوم الفاو القيادة الميدانية لمتحرك احرار شرق السودان تتوعد بتحرير القضارف وكسلا من مرتزقة مني وجبريل وتمبور The field command of Free Eastern Sudan Division pledges to liberate Al Qadarif and Kassala from the grip of Minawi Gibril Tambour s mercenary forces معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	hate_political	HATE	HATE	NEUTRAL	2	HATE	2	0.582
29073	صوره قديمه لا دخل لها بالمظاهرات الحاليه	old_twitter	revolution_terms	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29074	حازم دا بالجد شي غريب	old_telegram	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
29075	بحضور شعبي كبير قائد منطقة جبل اولياء العسكرية يفتتح مركز صحي البجا عبد الهادي بجبل اولياء 26 7 2023م	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29076	هم كان ما اهل عواليق بجيبو ولد قاتل	old_twitter	random_no_keyword	NEUTRAL	HATE	HATE	2	HATE	2	1.0
29077	جات خلاص سحبت كلامي #شكرا_حمدوك	old_twitter	revolution_terms	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29078	سبحان الله و الحمد لله و لا اله الا الله و الله اكبر ولا حول ولا قوة الا بالله يا رب رضاك والجنة	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29079	تجمع المهنيين السودانيين القضارف ندوة بعنوان التعايش السلمي ناشد الاستاذان احمد عامر ممثل النوبة وعبدالرحمن شنقب ممثل البني عامر حكومة حمدوك وتحالف قوى الحرية والتغيير بإتاحة الفرصة للمعلم لقيادة الحراك المجتمعي لإعادة السلم الاجتماعي الى سابق عهده #تحديات_الفتره_الانتقاليه	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29080	ربنا ولا تحملنا ما لا طاقة لنا به واعف عنا واغفر لنا وارحمنا أنت مولانا فانصرنا على القوم الكافرين	old_telegram	religious_sectarian	OFFENSIVE	NEUTRAL	HATE	3	NO_MAJORITY	0	1.0
29081	اهلنا في مصر بنك امدرمان الوطني يتيح التحويل بالعملة المحلية والاستلام بالجنية المصري	war_corpus	threats	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29082	هروب عبدالرحيم دقلو من محيط الفاشر بعد استهادف موقعه بمسيره انتحاريه و انباء عن اصابته اصابه خفيفه الفاشر_لن_تقاتل_وحدها بندا ود بندا	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29083	ماف اي دعامة هناك امقرون قالت الدعامة الماتو ديل في الجنة	war_corpus	hate_political	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	0.0
29084	١/انترنت في البلد مافي ٢/الجنجويد والمرتزقه والعصابات منتشرين في الشوارع ٣/الشوارع حتكون مترسه تقريباً اي واحد عندو زول مات ليهو ولا اتضرب ولا اتسرق في فض الاعتصام كل دي أسباب كافيه حتساعد في نجاح العصيان المدني واتزكر انو دا كلو عشان حق الشهداء ما يضيع #العصيان_المدني_الشامل	old_twitter	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.517
29085	القوات المسلحة تهاجم المرتزقه بالمدفعية الخفيفه والمسيرات في القصر الجمهوري والوزارات الله اكبر نصر من الله وفتح قريب	war_corpus	hate_political	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29086	لكن بعداك الموضوع بعجبك وبتستحلاهو وهذا سبب ضياع الكثيروووون.. #هشتكنا_وبشتكنا_يا_لمبي	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
29087	تحت بند سمح بالنشر الوية الناصر صلاح الدين المسيرات التي استخدمت لضرب اهداف حساسة داخل اراضينا المحتلة هي مسيرات تصنيع محلي صنعت بايدي مهندسينا وتحمل اسم AQ ومن طرازات مختلفة سيتم الكشف عنها لاحقا طوفان_الاقصى	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29088	والله ح تنتهو وينتهي نسلكم ي كلاب	war_corpus	dehumanizing	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29089	و الله مرات بتصدم من الحكمة بتاعتي لمن اجي احل مشاكل صحباتي"+1+اصحابي	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29090	واهم حاجة "من دون إلحاق ضرر بالمجتمع". نحب الكفار ساي	old_twitter	religious_sectarian	HATE	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.671
29091	حنحرقكم مع الكيزان بإذن الله.	old_twitter	hate_political	HATE	HATE	HATE	1	HATE	3	0.936
29092	لما تجيك نصيحة من الزول الحمار رمضان شنو الانت بتتكلم عنو يا ود الكافره هههههههههههههههههههه بل بس	war_corpus	religious_sectarian	HATE	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.671
29093	الى خطيب الجمعة لا تحدثنا عن النار كمكان يعذبنا فيه الله و يتشفى فيه مننا ..حدثنا عن النار كمكان يهذبنا فيه الله	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29094	العمل الخاص سم الجنجويد الله اكبر حماس فوق	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
29095	عاجل هارتس الباس الاسرى الفلسطينيين قمصانا مكتوبا عليها لن ننسى ولن نغفر تم بتوجيهات من مفوض مصلحة السجون القناة ١٢ العبرية الباس الاسرى الفلسطينيين زيا عليه عبارات ونجمة داود افلاس وضعف واضح هيئة البث الاسرائيلية الباس الاسرى الزي مشكلة لان اسرائيل تحاول الاستفادة من طريقة افراج حماس عن الرهائن منبر_اهل_الشام	war_corpus	profanity	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29096	وزير الرعاية الاجتماعية صديق فريني الانتهاكات الجسيمة التي مارستها المليشيا ضد المواطنين والنساء ورصدتها كاميرات الاعلام اجبرت بعض المواطنين في الخرطوم للخروج من منازلهم بدون اي اشتباكات	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29097	يستحيل إيجاد السبيل عن طريق البحث الجماعي,فالطريق ذاتية والإنسان دائما فرد وإن كان فردا في سياق جماعي,يبحث وحده, يجد وحده. #عبدالعزيز_بركة	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29098	انت بتقول مجان دي لمنو يا عبدالله والله شينة منك بعدين مجان دي بتلم كواكب كمية وما حنستمتع بالعرض كدة	old_twitter	hate_tribal	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
29099	لالا في مشاريع انجح من الزواج	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29100	يازول شغال حسب المود اخو الاخوان	old_twitter	hate_political	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29101	بلا كلب معاك ناقصة هي	old_twitter	dehumanizing	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
29102	يوم المليونية يعني شنو؟ الناس كمية كباشي يا كضاب الثورة بدت ياداب موكب الثورة الحارة السابعة اعلان مليونيه يونيو ورفض حكم الجنجويد مدينه قرار الشعب #مليونيه30يونيو	old_twitter	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	2	0.695
29103	استلام حي تابعوني ع فيسبوك	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29104	من الصعب ان تتطبع بطبائع احدهم ثم يختفي	old_telegram	hate_political	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29105	لالا مسيطرين انحنا وبعدين دي ما حتات بمشوها مع صقور	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
29106	عاجل نيوز هروب اعداد كبيرة من منسوبي مليشيا الجنجويد محلمين بالغنائم المنهوبه والمسروقه من ولاية الخرطوم شهود عيان اكدو حتي اسطوانات الغاز والاواني المنزلية والمطابخ وعجلات الاطفال نهبت في سياراتهم اضافة لهروب كميات كبيرة من القادة الميدانين للمليشيات	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	2	1.0
29107	متوفر بنزين في اويل انرجي الاستخبارات صف طويل لكن سريع	war_corpus	threats	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29108	الله يسلمك يارب امييين ان شاءالله	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29109	ماتزعلن بناتنا كلمة شعب كلمة اوسع واشمل لكن تحت تحت بنقول ثورة بنات مابتقدرا!!!!! تسقط بس	old_twitter	revolution_terms	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29110	ح اضحك واملى الدنيا اماني	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29111	مشتركة_سم_الجنجويد مورااال_فوووق جيشاواحد_شعبا_واحد مستنفرين جيش_قوقو نصر_من_الله_وفتح_قريب امن_يا_جن	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.673
29112	ولاية الجزيرة جاهزية كاملة وطوارئ نشطة لحماية المواطنين اخبار_السودان عاجل السودان السودان_الان الاخبار_العاجلة السودان_اليوم الراي_السوداني تابعنا علي واتساب	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29113	من احب الكلام الى الله ان يقول العبد وهو ساجد اللهم ظلمت نفسي فاغفر لي علي بن ابي طالب	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29114	بالنسبة للبنات المركبات رموش وحواجب وعدسات ولابسات باروكة ترضي لنفسك انك ترتبطي بي واحد ملصق دقن وعندو جلحات وزارع ليهو شعر للصلعة بتاعته ؟	war_corpus	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
29115	بمبان تقيل اردموا فيران الكعوكات خليهم يمرقو من الجحور	war_corpus	dehumanizing	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
29116	بعد فشل كل محاولات استنفار مقاتلين الي صفوفها بدارفور وبعد رفض جنودها الخروج من الخرطوم وكردفان والجزيرة الذهاب الي القتال في الفاشر مليشيا التمرد السريع تستدعي جنودها المشاركين ضمن قوات عاصفة الحزم لفك الحصار عن منطقة الزرق بشمال دارفور ومصاعب عسكرية ولوجستية تهدد بفشل خطة الاستدعاء عبدالماجد عبدالحميد	war_corpus	hate_political	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.58
29117	حميدتي نفس المنافقين البكتلوا ف الصحابة زمان هسا ف قعدتنا ف دي موجودين، يهللو ويكبرو ويقروا قران،بعد شوية يكتلو الناس قاعد توصف في نفسك مش	war_corpus	religious_sectarian	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29118	امشي ارجعي سلمي طوالي الدنيا دي فيها شنو اصلو	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29119	محتاج مساعده لي واحد صاحبي عندو عمليه رباط صليبي المبلغ وضعو تعبان شويه وان شاءالله تدعمونا ليهو بالدعاء م قصرتو الناس بالناس والكل برب العالمين وفي ميزان حسناتكم ان شاءالله	old_telegram	religious_sectarian	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29120	تاكيد قوات درع السودان تدفع بمتحركات ضخمة الى الخطوط الامامية وحيد بيومي دراعة_للادب_والطاعة درع_فووووووووق الذئاب_فوووووق الجزيره	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	HATE	2	NEUTRAL	2	0.0
29121	شكلو كدا يا ود عبدو	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	2	1.0
29122	متحرك جيل التحدي يرفع التمام لقائد الدعم السريع لحسم بقايا مرتزقة الحركات بالفاشر معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29123	ماف حاجة حتفض الاعتصام دا غير المرض اصلا	old_twitter	dehumanizing	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29124	صدام وهو عايش كانو بحكو عنو كده ولمن مات لسى الناس متزكراه ، فما تقارني الابطال ب الخونه	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
29125	ياخ انا زعلت عدييييل لانو كنا دايرينو للانتر. غير انو شااااااااذ جدا. صغير شديد.	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
29126	تجمع لجان احياء الحاج يوسف تنسيقية شرق النيل جنوب مليونية٣٠يونيو مجزرة٣يونيو يونيو_اللونو_فحم ذكرى_مجزرة_فض_الاعتصام ميثاق_تاسيس_سلطة_الشعب لاتفاوض_لاشراكة_لاشرعية	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.723
29127	احتاج أن أنام لساعات لأيام لفترة طويلة جدآ واصحى على كل شي جديد وتمام	old_twitter	threats	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29128	حدث لاول مرة منذ 10 اشهر في منطقة الشبارقة تابعنا علي تلغرام	war_corpus	gender_hate	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29129	مافي زول خرب البنات غير النفسية علي نجم.	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
29130	وبعلي صفاء لا لا ما لكن عن تجربة انتي	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.0
29131	الفاينل فضل ليهو شهر و ايام... لسا في حبة زمن نجازف	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29132	هروب المتمرد قجة وشقيقه ضحية من الخرطوم	war_corpus	dehumanizing	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29133	كتبت كلام في فيسبوك في نصو "اقسمبلاي" سابوا العصيان والكيزان والمعارضة ومسكو فيها وسنة ويطلعوني ملحد ده غير ناس اللغة العربية	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29134	لالا الموضوع اتما قبيل واتفقل ي ود العمة	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
29135	دة شنو دة انا داير معاكم	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29136	كما تدين تدان ما فعله الجنجويد بالمواطنين الان يعيشون مثله في خزان جبل اولياء والله الموعد وعند الله تجتمع الخصوم صوره لمواطنين كرام من الدندر وصوره للجنجويد في كبري جبل اوليا	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
29137	اين متابعة اعلامنا لمثل هذا الخبر مصادر للجزيرة دول قدمت مقترح لادانة تمرد قوات الدعم السريع واعلان وقوف الاتحاد الافريقي مع الجيش السوداني باعتباره مؤسسة قومية ودعم خارطة الطريق التي قدمتها الحكومة السودانية لتشكيل حكومة مدنية انتقالية الجزيرة_السودان	war_corpus	hate_political	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29138	كيزان اكتر من الموجودين في الدعم السريع مافي	war_corpus	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29139	تعجز الكلمات عن وصف الافعال المروعة التي ارتكبتها وترتكبها مرتزقة مليشيا الدعم السريع الارهابية بحق النساء المعتقلات ان اساليبهم القذرة في الاغتصاب والتعذيب شي لايمكن وصفه ابدا لا حول ولا قوة الا بالله	war_corpus	hate_political	HATE	HATE	NEUTRAL	2	HATE	2	0.842
29140	ولاية غرب افريقية بتوفيق الله تعالى، فجر جنود الخلافة عبوة ناسفة على الية للجيش النيجيري المرتد، على الطريق الرابط بين بلدتي بيتا و يامتكي بمنطقة برنو امس، ما ادى لتدميرها ومقتل واصابة من كان على متنها، ولله الحمد	war_corpus	religious_sectarian	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.975
29141	ما لي الرغبة أشرح ليك	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29142	جون قرن الإنسان الذي شوهه الكيزان #تسقط_بس والحل فى البل ياجماعة عشان نبني سودانا الجديد	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29143	بعد ما جيشنا فك لجام و حرر مهلة عقب الجنجويد ما بلقوا راحة و مهلة قول ل الجابلو مرتزقة و شوية جهلة وين ما تمشي بنضيق عليك السهلة بل_بس	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	2	0.763
29144	شحنة طبية عاجلة للخرطوم لمواجهة الكوليرا 150 طنا من المحاليل الوريدية اضغط هنا لقراءة التفاصيل الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
29145	وعطر الصندل المستني يفرح بيكي فرحتو جات وحاتك خلي منو شويه عشان يرتاحن السمحات اقابلك بلاك النجمة لا بتتعلى لا بتدلى فوقها هلال عليكي الريدة طلي علينا يا الختينا فيكي امال تجينا فرح ترفرف فوقنا نستناك في الموال والريد بيني بينك انتي زي ما تقول فرح ما طال اقابلك	war_corpus	profanity	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29146	السوكي الجنجويد يهاجمون المدينة وتدخل الطيران الان الدعوات بالثبات لجنودنا نصر_من_الله_وفتح_قريب امن_يا_جن	war_corpus	violence_reporting	HATE	HATE	HATE	1	HATE	3	1.0
29147	تسقط بس ويسقط برهان وحميدتي وكل وسخ الكيزان وسودانا تبنوهو انتو يا رجال يااحرار	old_twitter	dehumanizing	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29148	عاجل الجيش السوداني عناصر من المليشيا المتمردة هاجمت فجر اليوم عددا من المواقع بمحيط القيادة وتم التصدي للهجوم ودحره	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29149	طز فيكم وفي مصركم وفي ايرانكم وطز في اي كافر معاكم ونحنا معانا الله عز وجل ربنا ورب العرش العظيم ورب السموات والارض ورب الكعبه المشرفه م محتاجين لي اي كافر	war_corpus	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
29150	انتي ليه بتحبي مع صحباتك زول واحد كل مره	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29151	الموت ده حاجة حارة خلاص يارب أموت قبل أمي	old_twitter	violence_reporting	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29152	سنظل معا حتى النصر و التحرير 35 عاما على ذكرى انطلاقة رفقاء الدم والسلاح حركه المقاومة الاسلامية حماس الويه الناصر صلاح الدين _الاعلام الجهادي	war_corpus	humanitarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29153	والله العظيم عندي إحساااااسسس كبير انها في الحلقة الاخيرة حتطلع تبع الكيزان وسايقة ليك الشعب دا كلو	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29154	عامان مضيا وانا وسط أشخاص لم التقيهم قط، ولكن كانوا كاخواني واخواتي، اسرة واحده يجمعنا حب الوطن وألحق دماء تغذي اجسادهم، يسارعون في الخيرات، في الدفاع عن الحق ليس لاجندة سوا المواطن والوطن، تشرفت بكل من مر علي الاتحاد وكل اعضاء الإتحاد، ربنا يديمكم في الخير تحياتي	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29155	بدا الانتشار بقوة فيروس يثير الذعر في مصر لقراءة الخبر بالكامل اضغط على الرابط	war_corpus	dehumanizing	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29156	شيلو الكاس و أدونا كانتي	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29157	السلام عليكم ورحمة الله مساء الخير يا اهل الخير جيتكم تاني في حوجه نتمنى تشيروها عايزين نجمع مبلغ 100 لي صحبتنا خريجة وامتحاناتهم شهر 11 مفروض تدفع باقي القروش عشان م تتحرم من الامتحانات بليز بس شيروها 3710885 رقم حساب بنك الخرطوم	war_corpus	threats	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29158	موضوع وداير يحكي قصه خوزوعبوليه برضك بنقبلو يلاااا	old_twitter	profanity	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	2	1.0
29159	الكيزان ما بعرفو كيف يوصلو صوتهم زي البشر الطبيعيين ما بعرفو للمظاهرات السلمية و شغل الحريات دا لانهم متعودين على صوت البندقية و ان ترق منهم دماء او ترق كل الدماء.	old_twitter	revolution_terms	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
29160	مصادر صحفية قوات الدعم السريع تمهل عبدالعزيز الحلو 48 ساعة لدخول المعارك او تحديد موقفه بوضوح _انضم للمشهد السودان علي تلغرام عبر الرابط	war_corpus	neutral_news	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.568
29161	يوم_عرفة قال النبي صلى الله عليه وسلم صيام يوم عرفة، احتسب على الله ان يكفر السنة التي قبله، والسنة التي بعده ، اخرجه مسلم	war_corpus	profanity	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29162	هذا هو الفعل الذي يخدم مطالب الشعب في الدوله المدنيه علي العسكر ان يفهمو قدراتهم الذهنيه والعدديه المتواضعه التي لاترتقي لمقام تقرير مصير42مليون سوداني حيازتك للسلاح لاتعطيك افضليه مواطنه اوتمكنك من املاء مفاهيمك علي الاخرين #مواكب_يوليو_الظافر #مدن_السودان_تنتفض #تسقط_بس️	old_twitter	threats	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
29163	يازول مافي اهم من النفسيه ياخ اخطر مرض	old_twitter	dehumanizing	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29164	الدستور الانتقالي الجديد في السودان 2025 بداية لعهد ديمقراطي علماني ولا مركزي تابعنا علي تلغرام	war_corpus	religious_sectarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
29165	ما هسة لكن بعد الامتحانات عشان ما يكون فيها مشي مكتبات كتير و تتجازف تاني	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
29166	"صحي الموت سلام ما يغشاك شر" #حميد	old_twitter	humanitarian	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29167	حسوني تشبهني شديد والله بختها	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
29168	احي ولضمي فراقكي حار دنيا زايلي وزايل نعيمكي	war_corpus	violence_incitement	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
29169	"سنة حيركبو ليك جهاز على راس أنفك يحسب نسبة استهلاكك للأوكسجين وتصديرك لثاني أوكسيد الكربون ويضربوها في طول نخرتك وكدا تطلع فاتورة استهلاكك للهواء العامّ وإذا ماسددتا يسدو نخرتك لين تموت ويفتكو منك."	old_twitter	violence_reporting	HATE	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
29170	مفروض يضيفو خانه في النتوفيكشتنز للكويت تويت براها	old_twitter	violence_reporting	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29171	حنك انك تواجهي اهلك وتتكلمي معاهم وتوريهم انك كبرتي دا انسيهو لانو نظرة الاهل لاولادهم مستحيل تتغير هم صغار مهما كبروا ، وحنك انك تحاولي تتمردي وتطلعي من وراهم برضو انسيهو لانو ماصح وانا ما بأيد على حركة زي دي الشغلة كلها سياسة ومنطق بس وربنا يحفظك ويعينك	old_twitter	hate_political	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
29172	السلوقن حق الصالون الجديد حيكون خشي ويكه و اطلعي زي جدو الكيكه	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	0.0
29173	البشير والحكومه والاحزاب كلها تغور في ستين وتسيبنا برانا بنبني بلدنا	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
29174	بعملية نوعية ناجحة تمت القضاء على عدد من مرتزقة المليشيا في الجيلي، بما فيهم القائد مقدم خلا جبارة	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
29175	سامحني بس انا يا وطن ما كنته يوم عرسك معاك فارقنا ارضك بالجبر الجثه بس والروح هناك #تسقط_بس #مليونية6ابريل	old_twitter	dehumanizing	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
29176	ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.673
29177	الزينا ديل لو جانا جني عديل قالينا انا ابليس و جاي اركبك برضووو حنلقى ليها تفسير منطقي	old_twitter	profanity	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
